date,mission,class,vol_init,user_label_id,B1,B2,B3,B4,B5,B7,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,SR_CLOUD_QA,ST_ATRAN,ST_B6,ST_CDIST,ST_DRAD,ST_EMIS,ST_EMSD,ST_QA,ST_TRAD,ST_URAD,QA_PIXEL,QA_RADSAT,system:index,system:time_start,.geo,CLOUD_COVER,IMAGE_QUALITY,DATA_SOURCE_AIR_TEMPERATURE,DATA_SOURCE_ELEVATION,DATA_SOURCE_OZONE,DATA_SOURCE_PRESSURE,DATA_SOURCE_REANALYSIS,DATA_SOURCE_WATER_VAPOR,SENSOR_MODE_SLC,SR_CLOUD_QA_binary,QA_PIXEL_binary,QA_RADSAT_binary
2008-09-03,LANDSAT_7,cloud,FYC,540,0.247,0.254,0.249,0.255,0.247,0.233,0.0121,0.247,0.254,0.249,0.255,0.247,0.233,2,8142,279.25732417999996,0,629,9880,0,638,6734,1252,5896,0,00000000000000000db8,2008-09-03T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.15359676104868,46.92312930361309]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2008-09-03,LANDSAT_7,cloud,FYC,541,0.337,0.35,0.352,0.359,0.375,0.367,0.0122,0.337,0.35,0.352,0.359,0.375,0.367,2,8141,279.25732417999996,0,629,9880,0,638,6734,1253,5896,0,00000000000000000db9,2008-09-03T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.12098289594378,46.92007927849254]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2008-09-03,LANDSAT_7,cloud,FYC,542,1.602,0.482,0.497,0.505,0.464,0.399,0.03185,1.602,0.482,0.497,0.505,0.464,0.399,2,8188,275.17279028,0,614,9880,0,650,6362,1217,5896,0,00000000000000000da6,2008-09-03T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.90732107345946,46.81120140807053]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2016-07-07,LANDSAT_7,cloud,SKS,543,0.332,0.343,0.333,0.366,0.308,0.261,0.06760000000000001,0.332,0.343,0.333,0.366,0.308,0.261,2,5558,248.3618414,0,1413,9880,0,962,5246,3134,5896,0,00000000000000001cd8,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.79223167527002,46.734036664340664]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2016-07-07,LANDSAT_7,cloud,SKS,544,0.283,0.289,0.275,0.278,0.256,0.248,0.0745,0.283,0.289,0.275,0.278,0.256,0.248,2,5545,260.2052807,0,1413,9880,0,882,5804,3138,5896,0,00000000000000001cda,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.69820707045706,46.80094993474867]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2016-07-07,LANDSAT_7,cloud,LAE,545,1.602,0.391,0.393,0.415,0.359,0.332,0.0651,1.602,0.391,0.393,0.415,0.359,0.332,2,5494,255.00305426,0,1435,9880,0,917,5581,3192,5896,0,00000000000000001393,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.02812258009835,46.78437099703196]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2016-07-07,LANDSAT_7,cloud,LAE,546,1.602,0.399,0.404,0.415,0.359,0.319,0.0651,1.602,0.399,0.404,0.415,0.359,0.319,2,5495,252.61044026,0,1435,9880,0,934,5470,3192,5896,0,00000000000000001394,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-92.01370630639256,46.782252924031575]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2016-07-07,LANDSAT_7,cloud,SKS,547,1.602,0.454,1.602,0.469,0.39,0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001cd7,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.97020331651515,46.74051573817132]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,548,1.602,0.473,1.602,0.486,0.395,0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001cdc,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.86375119706624,46.85964062281412]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,549,1.602,0.408,0.397,0.422,0.372,0.343,0.07490000000000001,1.602,0.408,0.397,0.422,0.372,0.343,2,5555,253.3863308,0,1410,9880,0,925,5470,3131,5896,0,00000000000000001cdd,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.59389977861485,46.78634637879863]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,000010,01011100001000,0
2016-07-07,LANDSAT_7,cloud,SKS,550,1.602,0.468,1.602,0.51,0.406,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001cde,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.52889054435667,46.77681727984743]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,551,1.602,1.602,1.602,0.522,0.408,0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001395,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.97731112359435,46.78718914889773]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,552,1.602,1.602,1.602,0.551,0.422,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001396,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.9615214467641,46.784134664676124]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,553,1.602,1.602,1.602,0.624,0.5,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001397,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.94229380302163,46.792361706119735]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,554,1.602,1.602,1.602,0.821,0.426,0.259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001398,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.54860176876713,46.627094043775855]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,555,1.602,1.602,1.602,0.825,0.448,0.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001399,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.53984855339921,46.62449884696276]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,556,1.602,1.602,1.602,0.743,0.389,0.244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000000000000000139a,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.53469829168247,46.623910245623705]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,557,1.602,1.602,1.602,0.762,0.402,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000000000000000139b,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.52182486694119,46.62213998250549]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,LAE,558,1.602,1.602,1.602,0.801,0.445,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000000000000000139c,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.51598790366222,46.621199112183206]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,559,1.602,1.602,1.602,0.567,0.466,0.401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001cd9,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88016960714502,46.79977273207056]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,560,1.602,1.602,1.602,0.515,0.434,0.392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001cdb,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.6971770181137,46.87223758329011]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,561,1.602,1.602,1.602,0.802,0.538,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001cdf,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.45558738213907,46.793739568345245]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,562,1.602,1.602,1.602,0.647,0.492,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce0,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.50737538177378,46.84536704034204]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,563,1.602,1.602,1.602,0.829,0.502,0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce1,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.3755955683413,46.82683947546497]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,564,1.602,1.602,1.602,0.822,0.531,0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce2,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.4143317791926,46.85841437002443]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,565,1.602,1.602,1.602,0.808,0.394,0.285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce3,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.27512064205824,46.65704582555187]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,566,1.602,1.602,1.602,0.77,0.428,0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce4,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.42274810063468,46.6525688880942]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,567,1.602,1.602,1.602,0.867,0.485,0.311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce5,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.566362368263,46.6297338315995]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,568,1.602,1.602,1.602,0.925,0.589,0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce6,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.57357273466643,46.711718863568166]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,569,1.602,1.602,1.602,0.975,1.602,0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce7,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.82144970312642,46.66943320827834]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2016-07-07,LANDSAT_7,cloud,SKS,570,1.602,1.602,1.602,0.99,0.577,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001ce8,2016-07-07T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.89526566196517,46.617814654483645]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,NA,NA,NA
2000-06-25,LANDSAT_7,darkNearShoreSediment,LAE,571,0.059,0.069,0.082,0.098,0.056,0.039,0.0378,0.059,0.069,0.082,0.098,0.056,0.039,NA,7614,282.40190257999996,17,813,9880,0,557,7032,1633,6440,0,0000000000000000132f,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65188792646809,46.638866070556965]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01100100101000,0
2000-06-25,LANDSAT_7,darkNearShoreSediment,LAE,572,0.055,0.07,0.084,0.102,0.063,0.049,0.0378,0.055,0.07,0.084,0.102,0.063,0.049,1,7613,287.31701534,24,813,9608.5,62,511.5,7330,1634,6440,0,00000000000000001330,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65314093386411,46.63917820763071]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000001,01100100101000,0
2000-06-25,LANDSAT_7,darkNearShoreSediment,LAE,573,0.055,0.064,0.074,0.086,0.048,0.037,0.03785,0.055,0.064,0.074,0.086,0.048,0.037,NA,7614,283.66656997999996,21.5,813,9880,0,531,7144,1633,6472,0,00000000000000001331,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65275745117353,46.63913807572122]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01100101001000,0
2000-06-25,LANDSAT_7,darkNearShoreSediment,LAE,574,0.051,0.062,0.07,0.09,0.046,0.039,0.0379,0.051,0.062,0.07,0.09,0.046,0.039,NA,7614,285.21322403,25,813,9608.5,62,513.5,7144,1633,6440,0,00000000000000001332,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65310972015673,46.63939670358232]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01100100101000,0
2000-06-25,LANDSAT_7,darkNearShoreSediment,LAE,575,0.054,0.067,0.08,0.094,0.052,0.039,0.03785,0.054,0.067,0.08,0.094,0.052,0.039,NA,7614,282.40190257999996,19,813,9880,0,547,7032,1633,6472,0,00000000000000001333,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.65232937747238,46.639124698418065]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,01100101001000,0
2000-06-25,LANDSAT_7,cloud,LAE,576,0.329,0.318,0.316,0.321,0.131,0.113,0.0445,0.329,0.318,0.316,0.321,0.131,0.113,2,7333,237.08921144,0,886,9880,0,877,3981,1805,5896,0,0000000000000000133a,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.46422020177855,47.05703164914701]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,577,0.253,0.24,0.237,0.236,0.107,0.093,0.0445,0.253,0.24,0.237,0.236,0.107,0.093,40,7348,246.31786544,0,881,9880,0,816,4465,1794,5896,0,0000000000000000133c,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.40860183433891,47.06521855868114]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,578,0.227,0.22,0.215,0.216,0.099,0.086,0.0445,0.227,0.22,0.215,0.216,0.099,0.086,2,7353,248.293481,0,880,9880,0,805,4577,1791,5896,0,0000000000000000133d,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.38525398122307,47.07433742033543]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,579,0.227,0.222,0.21,0.219,0.109,0.096,0.0446,0.227,0.222,0.21,0.219,0.109,0.096,2,7474,250.18022804,0,841,9880,0,781,4651,1707,5896,0,0000000000000000133e,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.81751677599729,47.02821693813965]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,580,0.238,0.237,0.225,0.228,0.111,0.093,0.0446,0.238,0.237,0.225,0.228,0.111,0.093,2,7447,250.6519148,0,850,9880,0,781,4688,1726,5896,0,0000000000000000133f,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.9781915642561,47.040385824914495]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,581,0.221,0.22,0.208,0.212,0.106,0.091,0.0447,0.221,0.215,0.208,0.212,0.104,0.098,2,7453,249.4385177,0,848,9880,0,787,4614,1723,5896,0,00000000000000001340,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.91501947963194,47.05348666380952]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,582,0.231,0.224,0.214,0.216,0.106,0.086,0.0446,0.231,0.224,0.214,0.216,0.106,0.086,2,7446,250.64166074,0,850,9880,0,782,4688,1727,5896,0,00000000000000001341,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.95965508117692,47.06471022116104]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,583,0.231,0.226,0.222,0.22,0.109,0.093,0.0446,0.231,0.226,0.222,0.22,0.109,0.093,40,7448,250.04350724,0,850,9880,0,785,4651,1726,5896,0,00000000000000001342,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.99398570018741,47.01978923714863]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,101000,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,584,0.226,0.226,0.22,0.234,0.122,0.105,0.0387,0.226,0.226,0.22,0.234,0.122,0.105,2,7547,246.18798068,0,816,9880,0,794,4391,1655,5896,0,00000000000000001343,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.41510966053012,47.081467522919894]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,585,0.225,0.22,0.214,0.226,0.12,0.105,0.0385,0.225,0.22,0.214,0.226,0.12,0.105,2,7547,246.18456266,0,816,9880,0,794,4391,1656,5896,0,00000000000000001344,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43107324230145,47.08111525393667]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,586,0.226,0.22,0.21,0.222,0.12,0.105,0.0384,0.226,0.22,0.21,0.222,0.12,0.105,2,7546,246.82031438,0,816,9880,0,791,4428,1656,5896,0,00000000000000001345,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.44635012251055,47.08064704832606]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,587,0.232,0.23,0.222,0.238,0.127,0.107,0.0385,0.232,0.23,0.222,0.238,0.127,0.107,2,7547,246.18798068,0,816,9880,0,794,4391,1656,5896,0,00000000000000001346,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.43519345167483,47.076673989287436]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,588,0.234,0.228,0.223,0.246,0.132,0.11,0.0389,0.234,0.228,0.223,0.246,0.132,0.11,2,7548,246.1913987,0,816,9880,0,794,4391,1655,5896,0,00000000000000001347,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-90.40892934647003,47.075969451320994]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,589,1.602,0.355,0.352,0.356,0.153,0.132,0.0426,1.602,0.355,0.352,0.356,0.153,0.132,2,7408,230.59155542,0,867,9880,0,915,3646,1758,5896,0,00000000000000001335,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.72750782347926,46.82990733698974]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,000010,01011100001000,0
2000-06-25,LANDSAT_7,cloud,LAE,590,1.602,0.398,0.4,0.403,0.161,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001336,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.80441393934804,46.82544377683524]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2000-06-25,LANDSAT_7,cloud,LAE,591,1.602,0.425,0.416,0.427,0.152,0.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001339,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.52601888327824,47.05282225775256]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2000-06-25,LANDSAT_7,cloud,LAE,592,1.602,0.412,0.409,0.424,0.152,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0000000000000000133b,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.51983856921817,47.06965982333037]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2000-06-25,LANDSAT_7,cloud,LAE,593,1.602,1.602,1.602,0.467,0.178,0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001334,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.81540116434373,46.84258902038575]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2000-06-25,LANDSAT_7,cloud,LAE,594,1.602,1.602,1.602,0.489,0.178,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001337,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.88646585783249,46.824739238868794]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2000-06-25,LANDSAT_7,cloud,LAE,595,1.602,1.602,1.602,0.582,0.193,0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00000000000000001338,2000-06-25T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.9709256908858,46.83037554260036]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,ON,NA,NA,NA
2006-09-14,LANDSAT_7,openWater,BGS,596,0.021,0.011,0.005,0.006,0,-0.001,0.0102,0.021,0.011,0.005,0.006,0,-0.001,32,8400,291.18279596,2466.5,598,9880,0,150.5,8018,1179,5504,0,00000000000000000872,2006-09-14T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.70048121199432,46.78940086302024]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2006-09-14,LANDSAT_7,openWater,BGS,597,0.01,0.005,-0.004,-0.002,-0.002,0.001,0.0296,0.01,0.005,-0.004,-0.002,-0.002,0.001,32,8378,290.66667494,1695.5,605,9880,0,176.5,7962,1195,5504,0,00000000000000000873,2006-09-14T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.810001192968,46.82488193010251]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
2006-09-14,LANDSAT_7,openWater,BGS,598,0.022,0.012,0.002,0.003,-0.001,0.004,0.0283,0.022,0.012,0.002,0.003,-0.001,0.004,32,8231,290.71794524,859,657,9880,0,211.5,7962,1309,5504,0,00000000000000000874,2006-09-14T00:00:00Z,"{""type"":""Point"",""coordinates"":[-91.96518682783002,46.82746820871351]}",,,NCEP,GLS2000,TOMS,NCEP,GEOS-5 FP-IT,NCEP,OFF,100000,01010110000000,0
