system:index,AOT,B11,B12,B5,B6,B7,B8,Blue,Green,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,Red,SCL,SR_B1,SR_B11,SR_B12,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,SR_B8,SR_B8A,SR_B9,TCI_B,TCI_G,TCI_R,WVP,cirrus,class,date,mission,opaque_cloud,system:time_start,vol_init,.geo
000000000000000011fe,198,1381,1517,0.3432,0.2999,0.28150000000000003,0.3025,0.3983,0.35350000000000004,100,8,0,0,1024,0.326,9,0.4256,0.1381,0.1517,0.3983,0.35350000000000004,0.326,0.3432,0.2999,0.28150000000000003,0.3025,0.272,1.2728000000000002,255,255,255,2415,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.8415805466285,46.836680711489926]}"
000000000000000011ff,198,1462,1612,0.372,0.3245,0.3039,0.3154,0.4107,0.3763,100,9,0,0,1024,0.34440000000000004,9,0.4606,0.1462,0.1612,0.4107,0.3763,0.34440000000000004,0.372,0.3245,0.3039,0.3154,0.2953,1.4032,255,255,255,2415,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.86149043283214,46.80801760991838]}"
00000000000000001200,198,1523,1703,0.3803,0.3305,0.3136,0.3327,0.4355,0.3856,100,5,0,0,1024,0.3569,9,0.4713,0.15230000000000002,0.1703,0.4355,0.3856,0.3569,0.3803,0.3305,0.3136,0.3327,0.30060000000000003,1.4654,255,255,255,2415,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.78390207450218,46.81107209413999]}"
00000000000000001201,198,1583,1776,0.3763,0.3325,0.3145,0.3239,0.4268,0.3849,100,0,0,0,1024,0.35300000000000004,9,0.4839,0.1583,0.1776,0.4268,0.3849,0.35300000000000004,0.3763,0.3325,0.3145,0.3239,0.30610000000000004,1.4894,255,255,255,2415,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.70184569691668,46.82094008477127]}"
00000000000000001202,198,1424,1607,0.3408,0.2954,0.281,0.2919,0.3912,0.3573,100,4,0,0,1024,0.3259,9,0.4514,0.1424,0.1607,0.3912,0.3573,0.3259,0.3408,0.2954,0.281,0.2919,0.2705,1.3945,255,255,255,2415,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.70321910004114,46.84348975879854]}"
00000000000000001203,213,1383,1504.5,0.33605,0.29025,0.2713,0.29335,0.38995,0.3561,100,8,0,0,1024,0.31820000000000004,9,0.4238,0.1383,0.15045000000000003,0.38995,0.35609999999999997,0.31820000000000004,0.33605,0.29025,0.2713,0.29335,0.26039999999999996,1.2437,255,255,255,2365.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.71523637738017,46.87001695096549]}"
00000000000000001204,213,1252.5,1368,0.29460000000000003,0.2508,0.23345,0.24285,0.321,0.29965,80,0,0,0,1024,0.27545000000000003,9,0.37445,0.12525000000000003,0.1368,0.321,0.29964999999999997,0.27545000000000003,0.29460000000000003,0.2508,0.23345,0.24285,0.228,1.1077,255,255,255,2365.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.77222814794426,46.86532597665726]}"
00000000000000001205,198,1219,1308,0.2922,0.2441,0.2309,0.2539,0.34540000000000004,0.3104,84,7,0,0,1024,0.28140000000000004,9,0.3592,0.1219,0.1308,0.34540000000000004,0.3104,0.28140000000000004,0.2922,0.2441,0.2309,0.2539,0.2243,1.077,255,255,255,2415,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.78081191747215,46.84302155318793]}"
00000000000000001206,213,1435,1528.5,0.3471,0.30485,0.2898,0.2994,0.39305,0.3537,100,1,0,0,1024,0.32485,9,0.43695000000000006,0.14350000000000002,0.15285,0.39305,0.3537,0.32484999999999997,0.3471,0.30485,0.2898,0.2994,0.27680000000000005,1.2714,255,255,255,2365.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.8302499708517,46.86532597665727]}"
00000000000000001207,198,1805,2018,0.4798,0.433,0.4144000000000001,0.4467,0.5464,0.4950000000000001,0,23,0,0,1024,0.4526,8,0.5946,0.1805,0.2018,0.5464,0.4950000000000001,0.4526,0.4798,0.433,0.4144000000000001,0.4467,0.4066,1.5846,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.41767610498268,47.0544275341318]}"
00000000000000001208,198,1501,1586,0.312,0.2977,0.2887,0.2813,0.34450000000000003,0.3169,93,0,0,0,1024,0.28850000000000003,9,0.4038,0.1501,0.15860000000000002,0.34450000000000003,0.3169,0.28850000000000003,0.312,0.2977,0.2887,0.2813,0.2773,1.0736,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.34145669067613,47.09838089321561]}"
00000000000000001209,198,1515,1576,0.3341,0.30110000000000003,0.28240000000000004,0.29960000000000003,0.3747,0.34500000000000003,100,0,0,0,1024,0.3166,9,0.4152,0.1515,0.15760000000000002,0.3747,0.34500000000000003,0.3166,0.3341,0.30110000000000003,0.28240000000000004,0.29960000000000003,0.27,1.08,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.22060613392563,47.1292244952023]}"
0000000000000000120a,198,1646,1841,0.4045,0.364,0.3463,0.3728,0.4722,0.4226,0,9,0,0,1024,0.3845,8,0.5116,0.1646,0.1841,0.4722,0.4226,0.3845,0.4045,0.364,0.3463,0.3728,0.3372,1.3381,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.0819057956582,47.076874648834846]}"
0000000000000000120b,198,1572,1777,0.422,0.3808,0.3599,0.3844,0.4889,0.4392,0,29,0,0,1024,0.3988,8,0.531,0.1572,0.1777,0.4889,0.4392,0.3988,0.422,0.3808,0.3599,0.3844,0.3473,1.3943,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.18352870866623,47.037112844741266]}"
0000000000000000120c,198,1549,1707,0.3708,0.3398,0.32220000000000004,0.33640000000000003,0.4215,0.3824,100,3,0,0,1024,0.3543,9,0.4728,0.1549,0.17070000000000002,0.4215,0.3824,0.3543,0.3708,0.3398,0.32220000000000004,0.33640000000000003,0.3139,1.2367,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.34420349692505,47.039453872794326]}"
0000000000000000120d,198,1822,2033,0.4853,0.443,0.4224,0.4465,0.5521,0.5014000000000001,0,23,0,0,1024,0.4578,8,0.6116,0.1822,0.2033,0.5521,0.5014000000000001,0.4578,0.4853,0.443,0.4224,0.4465,0.403,1.5906,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-91.46162054586438,46.98608289228563]}"
0000000000000000120e,198,1294,1304,0.2406,0.203,0.1993,0.2595,0.2929,0.3108,65,1,0,0,2048,0.2525,8,0.31470000000000004,0.12940000000000002,0.13040000000000002,0.2929,0.3108,0.2525,0.2406,0.203,0.1993,0.2595,0.1969,0.7474000000000001,255,255,253,2247,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.2246079453248,46.81922333086569]}"
0000000000000000120f,198,1240,860,0.218,0.1989,0.162,0.1901,0.2873,0.2228,42,0,0,0,2048,0.2117,8,0.2204,0.124,0.08600000000000001,0.2873,0.2228,0.2117,0.218,0.1989,0.162,0.1901,0.1235,0.4726,255,227,216,2247,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.22473725925535,46.81813531020864]}"
00000000000000001210,198,1155,1027,0.2013,0.186,0.1693,0.1569,0.2016,0.2155,40,0,0,0,2048,0.2071,8,0.2338,0.1155,0.1027,0.2016,0.2155,0.2071,0.2013,0.186,0.1693,0.1569,0.1541,0.5482,206,219,211,2247,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.23374910248437,46.82121654903658]}"
00000000000000001211,198,1383,1565,0.3115,0.2768,0.2647,0.2614,0.334,0.31020000000000003,100,0,0,0,1024,0.2975,9,0.4069,0.1383,0.1565,0.334,0.31020000000000003,0.2975,0.3115,0.2768,0.2647,0.2614,0.2548,1.1112,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.75314519318974,47.19620911122716]}"
00000000000000001212,198,1516,1810,0.3491,0.3064,0.2911,0.28290000000000004,0.3599,0.3451,100,0,0,0,1024,0.32630000000000003,9,0.4754,0.1516,0.181,0.3599,0.3451,0.32630000000000003,0.3491,0.3064,0.2911,0.28290000000000004,0.2924,1.3268,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.69271991481449,47.20833786609254]}"
00000000000000001213,198,1649,1824,0.35750000000000004,0.316,0.29910000000000003,0.3118,0.3963,0.3654,100,0,0,0,1024,0.3386,9,0.4457,0.16490000000000002,0.1824,0.3963,0.3654,0.3386,0.35750000000000004,0.316,0.29910000000000003,0.3118,0.28800000000000003,1.2339,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.5595131890449,47.177543314217445]}"
00000000000000001214,198,1517,1674,0.32280000000000003,0.2896,0.2717,0.28390000000000004,0.361,0.3335,100,0,0,0,1024,0.30410000000000004,9,0.4041,0.1517,0.16740000000000002,0.361,0.3335,0.30410000000000004,0.32280000000000003,0.2896,0.2717,0.28390000000000004,0.2592,1.1283,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.64465526455942,47.14299419925534]}"
00000000000000001215,198,2225,2577,0.5949,0.539,0.5063,0.5448000000000001,0.676,0.6195,0,20,0,0,1024,0.5665,8,0.7423000000000001,0.2225,0.2577,0.676,0.6195,0.5665,0.5949,0.539,0.5063,0.5448000000000001,0.4874,1.5978,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.84515428432654,47.12711088130297]}"
00000000000000001216,198,1696,1874,0.4236,0.3769,0.35800000000000004,0.3746,0.4748,0.4384,100,10,0,0,1024,0.3985,9,0.5261,0.1696,0.1874,0.4748,0.4384,0.3985,0.4236,0.3769,0.35800000000000004,0.3746,0.34,1.3954,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.94266144706226,47.10842278878797]}"
00000000000000001217,198,1299,1393,0.2842,0.25270000000000004,0.2346,0.2446,0.3148,0.28950000000000004,80,0,0,0,1024,0.2695,8,0.3558,0.12990000000000002,0.1393,0.3148,0.28950000000000004,0.2695,0.2842,0.25270000000000004,0.2346,0.2446,0.2256,0.9196,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.97012505045042,47.24843856186617]}"
00000000000000001218,198,1547,1580,0.37,0.32430000000000003,0.29450000000000004,0.3134,0.3911,0.369,100,0,0,0,1024,0.34700000000000003,9,0.4151,0.1547,0.158,0.3911,0.369,0.34700000000000003,0.37,0.32430000000000003,0.29450000000000004,0.3134,0.2786,1.0862,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.83279811530744,47.055118694795084]}"
00000000000000001219,198,1572,1663,0.3514,0.31320000000000003,0.2933,0.3195,0.3986,0.366,100,0,0,0,1024,0.3316,9,0.4271,0.1572,0.1663,0.3986,0.366,0.3316,0.3514,0.31320000000000003,0.2933,0.3195,0.28040000000000004,1.1287,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.9193135939464,47.047631864126345]}"
0000000000000000121a,198,2140,2511,0.5709000000000001,0.5233,0.5001,0.514,0.6341,0.5769000000000001,0,13,0,0,1024,0.5333,8,0.7341000000000001,0.214,0.2511,0.6341,0.5769000000000001,0.5333,0.5709000000000001,0.5233,0.5001,0.514,0.478,1.5978,255,255,255,1939,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.5169376921866,47.10188128754256]}"
0000000000000000121b,198,2109.5,2486,0.51775,0.46695,0.44625,0.4501,0.55115,0.5112000000000001,100,0,0,0,1024,0.48655,9,0.6667500000000001,0.21095000000000003,0.2486,0.55115,0.5112000000000001,0.48655,0.51775,0.46695,0.44625,0.4501,0.43800000000000006,1.60575,255,255,255,2095.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.35857271827348,47.12114906319451]}"
0000000000000000121c,198,1922,2171,0.4404,0.4026,0.3807,0.4063,0.5123,0.4532000000000001,100,0,0,0,1024,0.4035,9,0.5572,0.1922,0.2171,0.5123,0.4532000000000001,0.4035,0.4404,0.4026,0.3807,0.4063,0.3587,1.6137,255,255,255,2252,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.2212457831305,47.162253056705175]}"
0000000000000000121d,198,1907,2129,0.4251,0.3769,0.3544,0.3937,0.5004000000000001,0.4461,100,0,0,0,1024,0.4,9,0.5337000000000001,0.1907,0.2129,0.5004000000000001,0.4461,0.4,0.4251,0.3769,0.3544,0.3937,0.34040000000000004,1.6137,255,255,255,2252,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.16906092350203,47.15011092453664]}"
0000000000000000121e,198,2583,2885,0.5468000000000001,0.4917,0.4613,0.4897,0.61,0.555,100,0,0,0,1024,0.512,9,0.6729,0.25830000000000003,0.28850000000000003,0.61,0.555,0.512,0.5468000000000001,0.4917,0.4613,0.4897,0.4495,1.6137,255,255,255,2252,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.16356731100417,47.085627864202756]}"
0000000000000000121f,198,1490,1584,0.3007,0.2786,0.26180000000000003,0.28240000000000004,0.3621,0.3186,86,0,0,0,1024,0.2823,9,0.3987,0.149,0.1584,0.3621,0.3186,0.2823,0.3007,0.2786,0.26180000000000003,0.28240000000000004,0.2486,1.1005,255,255,255,2252,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.19515112376574,47.05569837793204]}"
00000000000000001220,198,2185.5,2497,0.51985,0.4739,0.44845,0.4555,0.56025,0.5255000000000001,100,0,0,0,1024,0.48795,9,0.66105,0.21855,0.24970000000000003,0.56025,0.5255000000000001,0.48795,0.51985,0.4739,0.44845,0.4555,0.43075,1.60575,255,255,255,2095.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.27755085213236,47.08656427542399]}"
00000000000000001221,198,1623.5,1737.5,0.3245,0.30295,0.28885,0.28255,0.3569,0.32130000000000003,100,0,0,0,1024,0.30185,9,0.4243,0.16235,0.17375000000000002,0.3569,0.32130000000000003,0.30185,0.3245,0.30295,0.28885,0.28254999999999997,0.27495000000000003,1.18735,255,255,255,2095.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.33522932425869,47.04166112781578]}"
00000000000000001222,198,1443,1508,0.28515,0.26180000000000003,0.2521,0.25215,0.31600000000000006,0.28935,76,0,0,0,1024,0.26495,8,0.35985,0.14429999999999998,0.1508,0.31600000000000006,0.28935,0.26495,0.28515,0.26180000000000003,0.2521,0.25215,0.24015000000000003,0.97735,255,255,255,2095.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.36543973389578,47.0182597654873]}"
00000000000000001223,198,1518,1530.5,0.2874,0.2873,0.2884,0.2952,0.3299,0.29385,75,0,0,0,1024,0.26485000000000003,8,0.3637,0.15180000000000002,0.15305000000000002,0.3299,0.29385,0.26485000000000003,0.2874,0.2873,0.2884,0.2952,0.27885000000000004,1.08505,255,255,255,2204.5,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.6877970672515,46.85037015172401]}"
00000000000000001224,198,1695,1675,0.3103,0.3261,0.324,0.3138,0.34440000000000004,0.3135,81,0,0,0,1024,0.276,9,0.3982,0.1695,0.1675,0.34440000000000004,0.3135,0.276,0.3103,0.3261,0.324,0.3138,0.3111,1.288,255,255,255,2470,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.7317415081332,46.82312504428746]}"
00000000000000001225,198,1558,1623,0.29410000000000003,0.2722,0.257,0.26295,0.35345000000000004,0.30720000000000003,79,0,0,0,1536,0.27405,8,0.39655,0.1558,0.1623,0.35345000000000004,0.30720000000000003,0.27405,0.29410000000000003,0.2722,0.257,0.26295,0.2475,1.12075,255,255,255,2249.5,1024,cloud,2019-07-16,SEN2,512,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.1934120743549,46.84285656644895]}"
00000000000000001226,198,1497,1524.5,0.27945,0.25205,0.2367,0.262,0.34795,0.3038,74,0,0,0,1536,0.26615,8,0.3662,0.1497,0.15245000000000003,0.34795,0.3038,0.26615,0.27945,0.25205,0.2367,0.262,0.2232,1.0332,255,255,255,2249.5,1024,cloud,2019-07-16,SEN2,512,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.17281102748797,46.84942928140173]}"
00000000000000001227,198,1966.5,2087.5,0.43885,0.4039,0.3768,0.3733,0.4719,0.4269500000000001,100,0,0,0,1536,0.40355,9,0.5502,0.19665,0.20875,0.4719,0.4269500000000001,0.40355,0.43885,0.4039,0.3768,0.3733,0.36395,1.5876,255,255,255,2249.5,1024,cloud,2019-07-16,SEN2,512,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.24010332148552,46.854124714811]}"
00000000000000001228,198,1340,1352,0.2381,0.2405,0.2442,0.2266,0.2606,0.2422,44,0,0,0,2048,0.215,8,0.32080000000000003,0.134,0.1352,0.2606,0.2422,0.215,0.2381,0.2405,0.2442,0.2266,0.2395,0.9501,255,247,219,2470,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.62737178887625,46.82782493679778]}"
00000000000000001229,198,1340,1320,0.233,0.232,0.2322,0.2342,0.2776,0.2389,43,0,0,0,2048,0.2122,8,0.2984,0.134,0.132,0.2776,0.2389,0.2122,0.233,0.232,0.2322,0.2342,0.2286,0.8806,255,244,216,2470,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.63801120398976,46.82218417396518]}"
0000000000000000122a,198,2259,2406,0.5231,0.5217,0.5097,0.5339,0.5789000000000001,0.5196000000000001,100,0,0,0,1024,0.4777,9,0.6211,0.2259,0.2406,0.5789000000000001,0.5196000000000001,0.4777,0.5231,0.5217,0.5097,0.5339,0.5004000000000001,1.5995,255,255,255,2470,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.77465589667156,46.832520370207064]}"
0000000000000000122b,198,1869,1917,0.3874,0.4094,0.4064,0.4074,0.4119,0.3763,100,0,0,0,1024,0.34540000000000004,9,0.4933,0.1869,0.1917,0.4119,0.3763,0.34540000000000004,0.3874,0.4094,0.4064,0.4074,0.3972,1.5995,255,255,255,2470,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.78701652479171,46.833461240529346]}"
0000000000000000122c,198,1537,1567,0.27590000000000003,0.2877,0.2898,0.2717,0.3057,0.2802,61,0,0,0,1024,0.2451,8,0.3722,0.1537,0.1567,0.3057,0.2802,0.2451,0.27590000000000003,0.2877,0.2898,0.2717,0.2908,1.2074,255,255,250,2470,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.71938088001305,46.833461240529346]}"
0000000000000000122d,198,1382,1232,0.2451,0.2463,0.2357,0.2864,0.3186,0.2816,52,0,0,0,1024,0.2303,8,0.2743,0.13820000000000002,0.1232,0.3186,0.2816,0.2303,0.2451,0.2463,0.2357,0.2864,0.2229,0.8414,255,255,235,2470,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.69671972845944,46.831579499884796]}"
0000000000000000122e,198,4839,4446,0.7134,0.7278,0.7165,0.6885,0.7059000000000001,0.6679,100,0,0,0,2048,0.6484,9,0.7209,0.4839,0.4446,0.7059000000000001,0.6679,0.6484,0.7134,0.7278,0.7165,0.6885,0.6975,1.4340000000000002,255,255,255,2470,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.79697369744406,46.79927331275257]}"
0000000000000000122f,198,2900,2996,0.3503,0.3797,0.4031,0.3355,0.3235,0.3115,100,0,0,0,2048,0.3015,9,0.4764000000000001,0.29000000000000004,0.29960000000000003,0.3235,0.3115,0.3015,0.3503,0.3797,0.4031,0.3355,0.4211,1.0035,255,255,255,2470,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.79370963547294,46.79410521463163]}"
00000000000000001230,198,4539,4039,0.5521,0.5848,0.5995,0.5803,0.5493,0.5141,100,0,0,0,2048,0.4822,9,0.6414000000000001,0.4539,0.4039,0.5493,0.5141,0.4822,0.5521,0.5848,0.5995,0.5803,0.599,1.3111000000000002,255,255,255,2470,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.82941365760787,46.78611450554385]}"
00000000000000001231,198,4616,4329,0.6931,0.7234,0.7277,0.6199,0.6231,0.6229,100,0,0,0,2048,0.6217,9,0.7356,0.4616,0.4329,0.6231,0.6229,0.6217,0.6931,0.7234,0.7277,0.6199,0.7211000000000001,1.4064,255,255,255,2470,2048,cloud,2019-07-16,SEN2,0,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.82564125811666,46.78258735661058]}"
00000000000000001232,198,5328,4783,0.8978,0.8918,0.8884000000000001,0.8568,0.901,0.8462000000000001,100,0,0,0,1024,0.8264,9,0.955,0.5328,0.4783,0.901,0.8462000000000001,0.8264,0.8978,0.8918,0.8884000000000001,0.8568,0.862,1.6088,255,255,255,2470,0,cloud,2019-07-16,SEN2,1024,2019-07-16T00:00:00Z,JFL,"{""type"":""Point"",""coordinates"":[-90.83525062088684,46.76424707397776]}"
00000000000000000cb5,286,173,187,0.01985,0.0191,0.0216,0.02355,0.02325,0.0209,0,0,0,0,0,0.01865,8,0.0109,0.0173,0.0187,0.02325,0.0209,0.01865,0.01985,0.0191,0.0216,0.02355,0.02235,0.05515,24.5,22,19.5,1447.5,0,openWater,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.5933691455895,47.0216977323995]}"
00000000000000000cb6,274,109.5,113,0.01565,0.01345,0.01385,0.014,0.0403,0.03605,0,0,0,0,0,0.01765,6,0.0282,0.010975,0.011275,0.039875,0.035675,0.017475,0.015675,0.0134,0.01375,0.01395,0.01405,0.029575,41,37,18.25,1512.25,0,openWater,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.66433127975404,46.87081958915511]}"
00000000000000000cb7,271,52,57.5,0.0069,0.004,0.00595,0.00525,0.03305,0.02605,0,0,0,0,0,0.00805,6,0.0223,0.0052,0.00575,0.03305,0.02605,0.00805,0.0069,0.004,0.00595,0.00525,0.00535,0.0068,34.5,27.5,8.5,1538,0,openWater,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.76630200264422,46.88396501906067]}"
00000000000000000cb8,277,103,103,0.01365,0.0123,0.01235,0.0136,0.037,0.02915,0,0,0,0,0,0.0158,6,0.029775,0.0103,0.010275,0.0365,0.02875,0.015625,0.013525,0.012225,0.012375,0.01355,0.01079999999999999,0.024675,37.5,29.75,16.25,1512.25,0,openWater,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.57232218861724,46.912583529621685]}"
00000000000000000cb9,274,86,84.5,0.01135,0.0101,0.00975,0.0101,0.0323,0.02275,0,0,0,0,0,0.0114,6,0.02225,0.0086,0.00845,0.0323,0.02275,0.0114,0.01135,0.0101,0.00975,0.0101,0.0089,0.0167,33.5,24,12,1538,0,openWater,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.75209976578901,46.927022098832744]}"
00000000000000000cba,262,153,144,0.1297,0.08020000000000001,0.07490000000000001,0.06770000000000001,0.08030000000000001,0.1014,0,0,0,0,0,0.13140000000000002,6,0.06430000000000001,0.0153,0.0144,0.08030000000000001,0.1014,0.13140000000000002,0.1297,0.08020000000000001,0.07490000000000001,0.06770000000000001,0.0537,0.0602,82,104,134,1600,0,lightNearShoreSediment,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.85267924915053,46.69316008498371]}"
00000000000000000cbb,257,172,148,0.1305,0.0779,0.0724,0.0661,0.0859,0.1098,0,0,0,0,0,0.1353,6,0.07200000000000001,0.0172,0.0148,0.0859,0.1098,0.1353,0.1305,0.0779,0.0724,0.0661,0.0535,0.0665,88,112,138,1600,0,lightNearShoreSediment,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.89482221320665,46.689039875610334]}"
00000000000000000cbc,257,220,200,0.16390000000000002,0.1067,0.1025,0.08940000000000001,0.1037,0.1287,0,0,0,0,0,0.16290000000000002,10,0.0877,0.022,0.02,0.1037,0.1287,0.16290000000000002,0.16390000000000002,0.1067,0.1025,0.08940000000000001,0.0776,0.0982,106,131,166,1600,0,lightNearShoreSediment,2023-04-11,SEN2,0,2023-04-11T00:00:00Z,BJM,"{""type"":""Point"",""coordinates"":[-91.92597795226708,46.68344816288932]}"
